CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Combined_Score,RFM_Score_Label,Customer_Segment,Cluster,churn_prediction,churn_probability
14257,16,4,2001.53,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0047
14258,135,8,378.8,2,5,3,10,2-5-3,Occasional Browsers,0,0,0.2173
14260,107,3,698.2,2,3,4,9,2-3-4,Fading Customers,1,1,0.8293
14263,59,1,322.93,3,1,3,7,3-1-3,Occasional Browsers,1,1,0.8196
14264,15,4,769.29,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0035
14265,100,2,633.25,2,3,4,9,2-3-4,Fading Customers,1,1,0.8098
14268,106,1,338.95,2,1,3,6,2-1-3,Occasional Browsers,1,1,0.8663
14269,75,1,180.33,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9051
14271,45,1,101.86,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0647
14272,198,2,424.42,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.896
14274,322,1,256.6,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9576
14275,31,5,116.18,4,4,1,9,4-4-1,Occasional Browsers,1,0,0.2382
14276,43,4,794.54,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.004
14277,47,4,621.5,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0022
14278,45,1,154.83,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0444
14281,44,1,103.65,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0721
14282,3,9,938.4,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0106
14283,99,4,558.64,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.9155
14284,289,1,476.99,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.7665
14285,149,3,248.91,2,3,2,7,2-3-2,Fading Customers,1,1,0.5615
14286,40,4,2858.55,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0042
14290,49,3,697.41,3,3,4,10,3-3-4,Loyal Mid-Tier,0,0,0.0018
14291,16,11,3148.45,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
14292,46,6,1007.58,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.0063
14293,4,6,923.32,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0017
14294,43,1,358.34,3,1,3,7,3-1-3,Occasional Browsers,1,1,0.8467
14295,74,3,1009.76,2,3,4,9,2-3-4,Fading Customers,0,0,0.0189
14296,57,2,372.05,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0425
14298,11,29,14819.2,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
14299,1,18,1669.8,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0025
14301,52,3,425.89,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0712
14302,66,2,415.3,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0441
14303,43,2,277.94,3,3,2,8,3-3-2,Fading Customers,1,0,0.2978
14304,15,2,1077.2,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0049
14306,313,1,119.16,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9624
14307,9,5,1769.28,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.0019
14309,49,2,906.96,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0269
14310,68,1,452.5,3,1,3,7,3-1-3,Occasional Browsers,1,1,0.6709
14311,203,1,146.79,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9083
14312,14,5,1086.69,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.008
14314,66,1,15.0,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0761
14315,200,2,389.09,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.9134
14316,58,5,236.94,3,4,2,9,3-4-2,Occasional Browsers,1,0,0.3911
14318,96,1,144.1,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9656
14319,60,1,473.85,3,1,3,7,3-1-3,Occasional Browsers,1,1,0.6375
14320,182,3,612.81,1,3,4,8,1-3-4,Dormant Spenders,1,1,0.9645
14321,67,2,543.76,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0465
14322,65,4,207.7,3,4,2,9,3-4-2,Occasional Browsers,1,0,0.2452
14324,45,2,577.11,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0053
14325,205,1,198.08,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9671
14326,99,2,662.01,2,3,4,9,2-3-4,Fading Customers,1,1,0.8495
14327,18,5,1453.42,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.002
14329,11,8,3872.79,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0017
14330,259,1,200.63,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9568
14332,17,2,545.9,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0857
14334,61,4,1325.29,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0075
14338,172,1,269.8,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9617
14339,64,1,76.35,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0474
14341,56,10,1900.4,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0018
14342,108,1,128.43,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9507
14343,57,4,1004.46,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0065
14344,3,13,1726.12,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0101
14346,61,3,908.39,3,3,4,10,3-3-4,Loyal Mid-Tier,0,0,0.0052
14347,372,1,66.7,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9568
14350,16,2,509.59,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0902
14353,46,2,225.44,3,3,2,8,3-3-2,Fading Customers,1,0,0.4543
14355,1,3,808.25,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0047
14358,25,2,354.16,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.054
14361,214,1,162.28,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9513
14363,38,2,51.72,3,3,1,7,3-3-1,Fading Customers,1,0,0.4107
14365,30,2,594.88,4,3,4,11,4-3-4,Loyal Mid-Tier,1,0,0.0047
14369,278,2,380.23,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.8813
14370,124,5,543.83,2,4,3,9,2-4-3,Occasional Browsers,1,1,0.8353
14372,79,2,469.48,2,3,3,8,2-3-3,Fading Customers,1,1,0.7055
14374,177,1,29.4,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9663
14375,86,2,556.16,2,3,3,8,2-3-3,Fading Customers,1,1,0.6807
14376,319,1,173.81,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9734
14378,257,1,118.5,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9452
14379,29,2,593.46,4,3,4,11,4-3-4,Loyal Mid-Tier,1,0,0.0639
14381,87,1,423.26,2,1,3,6,2-1-3,Occasional Browsers,1,1,0.8297
14382,26,1,511.32,4,1,3,8,4-1-3,Promising Newcomers,1,0,0.0275
14384,136,1,58.5,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9628
14388,8,9,3110.45,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0021
14389,60,3,683.6,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0592
14390,8,5,1144.41,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0065
14391,212,1,135.6,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9702
14392,68,1,206.7,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0435
14394,200,1,76.8,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9648
14395,8,11,3648.05,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0072
14396,7,6,1322.04,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
14398,37,2,574.94,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0852
14399,30,8,1419.66,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
14400,44,2,655.93,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0278
14401,60,9,751.18,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.0025
14402,288,1,105.6,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9649
14404,5,7,793.11,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0022
14408,368,1,131.4,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9492
14409,16,3,527.7,4,3,3,10,4-3-3,Loyal Mid-Tier,0,0,0.0064
14410,12,2,1265.91,5,3,5,13,5-3-5,Loyal Mid-Tier,0,0,0.0151
14412,60,1,489.06,3,1,3,7,3-1-3,Occasional Browsers,1,0,0.3841
14413,46,2,267.27,3,3,2,8,3-3-2,Fading Customers,1,0,0.0239
14414,10,1,286.8,5,1,2,8,5-1-2,Promising Newcomers,1,0,0.0099
14415,15,10,5182.23,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0025
14417,23,1,400.99,4,1,3,8,4-1-3,Promising Newcomers,1,0,0.0185
14419,18,1,202.85,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0128
14420,32,3,863.98,4,3,4,11,4-3-4,Loyal Mid-Tier,0,0,0.0016
14421,148,3,973.24,2,3,4,9,2-3-4,Fading Customers,1,1,0.7771
14422,10,13,4855.73,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0019
14423,73,1,141.65,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.918
14425,70,3,633.55,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.006
14426,39,7,5000.02,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.012
14427,130,2,433.48,2,3,3,8,2-3-3,Fading Customers,1,1,0.7886
14429,39,1,400.08,3,1,3,7,3-1-3,Occasional Browsers,1,1,0.6735
14430,147,3,660.2,2,3,4,9,2-3-4,Fading Customers,1,1,0.8815
14431,15,3,716.15,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0014
14433,101,1,235.85,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.955
14436,189,1,30.0,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9649
14437,1,5,531.2,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0073
14439,79,4,598.4,2,4,4,10,2-4-4,Dormant Spenders,1,0,0.4305
14440,1,6,1024.9,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.002
14441,10,6,1236.9,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.002
14442,50,4,1120.55,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0025
14443,4,2,858.57,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0053
14444,92,1,78.96,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.937
14445,91,1,221.65,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9633
14446,22,1,155.63,4,1,1,6,4-1-1,Promising Newcomers,1,0,0.0097
14447,36,1,511.6,4,1,3,8,4-1-3,Promising Newcomers,1,0,0.0138
14449,8,5,1398.5,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.0075
14450,15,4,559.34,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0078
14451,25,10,2393.78,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.002
14452,31,2,341.7,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0555
14454,12,5,778.8,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0021
14455,68,4,435.32,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.0586
14458,16,1,171.25,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0068
14459,287,1,556.08,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.7887
14460,49,4,394.74,3,4,3,10,3-4-3,Loyal Mid-Tier,1,0,0.0058
14461,18,9,3557.48,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0024
14462,68,1,176.34,3,1,2,6,3-1-2,Occasional Browsers,1,0,0.0508
14464,204,1,51.0,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.974
14465,64,8,713.4,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.005
14466,8,7,1602.3,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0019
14467,25,8,1577.38,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
14468,369,1,86.65,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9601
14469,52,4,1500.2,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.009
14470,66,1,117.2,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0515
14471,227,2,390.3,1,3,3,7,1-3-3,Occasional Browsers,1,1,0.8781
14472,325,1,211.5,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.958
14474,215,1,633.28,1,1,4,6,1-1-4,Dormant Spenders,1,1,0.945
14475,44,1,106.7,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.04
14478,18,4,543.5,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0016
14479,1,3,873.46,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0019
14480,38,3,900.37,3,3,4,10,3-3-4,Loyal Mid-Tier,0,0,0.0016
14481,43,3,1238.92,3,3,5,11,3-3-5,Loyal Mid-Tier,0,0,0.0048
14482,15,4,475.86,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0092
14483,372,1,120.0,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9609
14484,37,3,626.78,3,3,4,10,3-3-4,Loyal Mid-Tier,0,0,0.002
14486,147,2,58.5,2,3,1,6,2-3-1,Fading Customers,1,1,0.7832
14487,4,2,162.14,5,3,2,10,5-3-2,Occasional Browsers,1,1,0.6266
14489,73,3,931.85,2,3,4,9,2-3-4,Fading Customers,1,1,0.7599
14490,42,2,1114.79,3,3,4,10,3-3-4,Loyal Mid-Tier,0,0,0.0073
14491,8,1,32.7,5,1,1,7,5-1-1,Promising Newcomers,1,0,0.0232
14492,66,6,1399.18,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0066
14493,26,5,2040.95,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0068
14494,37,1,147.6,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0408
14496,9,6,1143.58,5,5,4,14,5-5-4,High-Value Regulars,0,0,0.0063
14497,309,1,147.09,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9456
14498,37,5,1247.14,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0091
14499,10,4,1262.7,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.009
14505,40,11,4911.67,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0033
14506,5,3,656.33,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0073
14507,14,5,1514.36,5,4,5,14,5-4-5,High-Value Regulars,0,0,0.0019
14508,12,3,440.67,5,3,3,11,5-3-3,Loyal Mid-Tier,0,0,0.0071
14509,170,1,101.0,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9785
14510,11,3,600.69,5,3,4,12,5-3-4,Loyal Mid-Tier,0,0,0.0068
14512,19,5,665.19,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0022
14513,204,1,20.4,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9651
14514,72,6,2426.49,2,5,5,12,2-5-5,Dormant Spenders,0,0,0.0505
14515,23,6,663.99,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0072
14516,152,1,142.67,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9688
14519,319,2,203.14,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.7598
14521,127,1,172.84,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9545
14522,231,3,286.7,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.7388
14524,45,4,776.52,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0057
14525,64,8,1726.17,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0022
14526,25,1,242.75,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0119
14527,1,68,9674.74,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0027
14530,32,10,2007.58,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0021
14531,115,1,348.39,2,1,3,6,2-1-3,Occasional Browsers,1,1,0.7681
14532,47,7,1421.68,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0021
14533,43,3,133.71,3,3,1,7,3-3-1,Fading Customers,1,0,0.338
14534,33,7,1432.96,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0076
14535,31,6,2330.24,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0098
14537,259,1,135.9,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9492
14538,166,3,263.14,2,3,2,7,2-3-2,Fading Customers,1,1,0.8351
14540,15,8,1841.8,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0024
14541,52,6,825.08,3,5,4,12,3-5-4,Loyal Mid-Tier,0,0,0.0024
14543,16,15,608.6,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0034
14544,106,1,461.94,2,1,3,6,2-1-3,Occasional Browsers,1,1,0.8337
14545,310,1,308.75,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9418
14546,12,6,2353.91,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
14548,206,6,680.24,1,5,4,10,1-5-4,Dormant Spenders,1,1,0.9738
14549,56,3,562.71,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0066
14550,24,2,411.64,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0657
14551,47,5,461.01,3,4,3,10,3-4-3,Loyal Mid-Tier,0,0,0.0049
14552,16,2,335.76,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0275
14553,47,4,693.28,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0049
14555,17,4,1395.9,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0021
14556,232,3,728.49,1,3,4,8,1-3-4,Dormant Spenders,1,1,0.9692
14558,290,2,90.0,1,3,1,5,1-3-1,Occasional Browsers,1,1,0.898
14560,23,17,1219.31,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0023
14562,26,8,1342.82,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0019
14563,145,2,289.61,2,3,2,7,2-3-2,Fading Customers,1,1,0.632
14564,70,2,1614.72,3,3,5,11,3-3-5,Loyal Mid-Tier,1,0,0.006
14565,109,1,467.35,2,1,3,6,2-1-3,Occasional Browsers,1,1,0.6482
14568,71,1,599.2,3,1,4,8,3-1-4,Big Spender Infrequent,1,0,0.0733
14569,88,3,172.74,2,3,2,7,2-3-2,Fading Customers,1,1,0.5612
14570,79,1,166.74,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9551
14571,61,1,111.7,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0545
14572,53,4,1813.94,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0174
14573,8,4,522.36,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0021
14574,368,1,73.95,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9473
14575,124,1,341.52,2,1,3,6,2-1-3,Occasional Browsers,1,1,0.8339
14576,8,1,35.4,5,1,1,7,5-1-1,Promising Newcomers,1,0,0.0139
14577,30,3,450.8,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0061
14579,68,1,89.66,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0479
14580,154,1,14.85,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9672
14581,180,1,175.9,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9627
14583,19,3,613.58,4,3,4,11,4-3-4,Loyal Mid-Tier,0,0,0.0081
14584,57,4,676.45,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0044
14585,18,4,543.87,4,4,3,11,4-4-3,Loyal Mid-Tier,0,0,0.0086
14588,214,1,122.64,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9697
14590,60,19,1334.57,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0026
14593,33,9,2452.37,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0024
14594,9,1,214.15,5,1,2,8,5-1-2,Promising Newcomers,1,0,0.0078
14595,89,2,423.85,2,3,3,8,2-3-3,Fading Customers,1,1,0.655
14596,262,1,182.27,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9589
14597,15,3,215.97,5,3,2,10,5-3-2,Occasional Browsers,1,1,0.6858
14598,205,1,162.07,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.946
14599,26,2,441.44,4,3,3,10,4-3-3,Loyal Mid-Tier,1,0,0.0483
14600,29,1,448.38,4,1,3,8,4-1-3,Promising Newcomers,1,0,0.0249
14602,292,1,192.61,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9738
14604,269,1,94.76,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9587
14605,10,4,611.31,5,4,4,13,5-4-4,High-Value Regulars,0,0,0.0017
14606,2,96,13766.65,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
14607,173,6,1417.26,2,5,5,12,2-5-5,Dormant Spenders,0,1,0.9149
14608,15,4,164.5,5,4,2,11,5-4-2,Occasional Browsers,1,0,0.2432
14610,31,2,24.35,4,3,1,8,4-3-1,Occasional Browsers,1,1,0.7381
14611,79,2,414.95,2,3,3,8,2-3-3,Fading Customers,1,1,0.5473
14612,51,1,92.6,3,1,1,5,3-1-1,Occasional Browsers,1,0,0.0522
14614,22,1,295.13,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0104
14615,30,5,758.81,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0062
14617,38,2,136.39,3,3,1,7,3-3-1,Fading Customers,1,0,0.4708
14618,12,4,436.21,5,4,3,12,5-4-3,Loyal Mid-Tier,0,0,0.0065
14619,177,1,578.35,2,1,3,6,2-1-3,Occasional Browsers,1,1,0.7949
14621,147,4,1049.41,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.9568
14623,16,5,831.88,4,4,4,12,4-4-4,High-Value Regulars,0,0,0.0057
14624,51,4,489.13,3,4,3,10,3-4-3,Loyal Mid-Tier,0,0,0.0055
14625,10,8,2786.05,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.002
14626,31,7,1382.73,4,5,5,14,4-5-5,High-Value Regulars,0,0,0.0018
14627,15,1,423.15,5,1,3,9,5-1-3,Promising Newcomers,1,0,0.029
14628,78,3,952.1,2,3,4,9,2-3-4,Fading Customers,1,0,0.4513
14630,120,1,199.3,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.97
14631,22,3,718.03,4,3,4,11,4-3-4,Loyal Mid-Tier,0,0,0.0055
14634,73,3,1485.84,2,3,5,10,2-3-5,Fading Customers,0,0,0.3356
14635,89,1,186.22,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9065
14637,313,1,106.68,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9647
14639,44,3,1648.63,3,3,5,11,3-3-5,Loyal Mid-Tier,0,0,0.0058
14640,45,4,1451.78,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0035
14643,253,3,308.3,1,3,2,6,1-3-2,Occasional Browsers,1,1,0.7109
14644,53,3,318.65,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0049
14645,270,1,216.9,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9674
14646,10,28,2560.13,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
14647,159,1,170.25,2,1,2,5,2-1-2,Disengaged Low-Value,1,1,0.9649
14648,52,15,3104.03,3,5,5,13,3-5-5,Loyal Mid-Tier,0,0,0.0021
14649,18,5,1391.22,4,4,5,13,4-4-5,High-Value Regulars,0,0,0.0023
14650,224,1,39.0,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.941
14651,30,7,919.92,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0081
14653,149,4,1025.15,2,4,4,10,2-4-4,Dormant Spenders,1,1,0.877
14654,374,1,216.62,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.967
14655,24,3,462.58,4,3,3,10,4-3-3,Loyal Mid-Tier,0,0,0.004
14656,51,3,335.2,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0325
14657,65,2,531.32,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0492
14662,63,3,491.41,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0065
14663,66,2,357.43,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0524
14665,63,2,644.7,3,3,4,10,3-3-4,Loyal Mid-Tier,1,0,0.0434
14667,1,30,7578.92,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0022
14668,81,1,32.13,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9432
14669,269,4,1779.81,1,4,5,10,1-4-5,Dormant Spenders,0,1,0.9498
14670,368,1,174.02,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.9282
14671,185,2,775.05,1,3,4,8,1-3-4,Dormant Spenders,1,1,0.9722
14672,151,2,232.44,2,3,2,7,2-3-2,Fading Customers,1,1,0.6696
14673,3,3,1405.91,5,3,5,13,5-3-5,Loyal Mid-Tier,0,0,0.0074
14674,145,1,131.16,2,1,1,4,2-1-1,Disengaged Low-Value,1,1,0.9552
14675,24,1,350.37,4,1,3,8,4-1-3,Promising Newcomers,1,0,0.0123
14676,80,3,271.2,2,3,2,7,2-3-2,Fading Customers,1,0,0.4159
14677,228,1,184.91,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.956
14678,215,1,328.69,1,1,3,5,1-1-3,Occasional Browsers,1,1,0.8611
14679,17,3,789.68,4,3,4,11,4-3-4,Loyal Mid-Tier,0,0,0.0016
14680,7,37,9957.57,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0023
14681,23,3,147.9,4,3,1,8,4-3-1,Occasional Browsers,1,0,0.2113
14682,64,4,1269.33,3,4,5,12,3-4-5,Loyal Mid-Tier,0,0,0.0048
14683,224,1,103.58,1,1,1,3,1-1-1,Disengaged Low-Value,1,1,0.9712
14684,26,1,211.57,4,1,2,7,4-1-2,Promising Newcomers,1,0,0.0091
14685,212,6,1741.37,1,5,5,11,1-5-5,Dormant Spenders,0,1,0.9721
14686,50,5,784.78,3,4,4,11,3-4-4,Loyal Mid-Tier,0,0,0.0062
14687,36,2,286.66,4,3,2,9,4-3-2,Occasional Browsers,1,1,0.5501
14688,9,8,1269.78,5,5,5,15,5-5-5,High-Value Regulars,0,0,0.0076
14690,28,2,286.78,4,3,2,9,4-3-2,Occasional Browsers,1,0,0.4996
14692,16,8,662.24,4,5,4,13,4-5-4,High-Value Regulars,0,0,0.0078
14693,61,6,413.26,3,5,3,11,3-5-3,Loyal Mid-Tier,0,0,0.0135
14694,253,1,216.44,1,1,2,4,1-1-2,Disengaged Low-Value,1,1,0.951
14695,155,3,890.29,2,3,4,9,2-3-4,Fading Customers,1,1,0.7226
14696,9,2,566.93,5,3,3,11,5-3-3,Loyal Mid-Tier,0,0,0.008
14699,71,3,537.77,3,3,3,9,3-3-3,Loyal Mid-Tier,1,0,0.0857
